"","site","day","month","year","date","precip","air_min","air_mean","air_max"
"22276",26,29,8,2005,2005-08-29,"0","10.6","18.7","27.2"
"22277",26,30,8,2005,2005-08-30,"0","15","20","26"
"22278",26,31,8,2005,2005-08-31,"0","10.6","17.5","25.6"
"22279",26,1,9,2005,2005-09-01,"0","10","17.5","25.6"
"22280",26,2,9,2005,2005-09-02,"0","10.2","17.4","26"
"22281",26,3,9,2005,2005-09-03,"0","9.8","16.8","25.4"
"22282",26,4,9,2005,2005-09-04,"0","12.6","18.1","25.4"
"22283",26,5,9,2005,2005-09-05,"0","10.4","18.4","27.2"
"22284",26,6,9,2005,2005-09-06,"0","11.4","19.5","27"
"22285",26,7,9,2005,2005-09-07,"0","11.2","18.5","28.2"
"22286",26,8,9,2005,2005-09-08,"0","12.2","20","30"
"22287",26,9,9,2005,2005-09-09,"0","12.4","20.8","30"
"22288",26,10,9,2005,2005-09-10,"0","16.2","22.2","29.6"
"22289",26,11,9,2005,2005-09-11,"0.5","17","21.8","28.6"
"22290",26,12,9,2005,2005-09-12,"2","14.6","19.3","25"
"22291",26,13,9,2005,2005-09-13,"0","10.4","14.7","20.8"
"22292",26,14,9,2005,2005-09-14,"0","8.4","14.9","22.2"
"22293",26,15,9,2005,2005-09-15,"12.4","15.2","16.7","20.4"
"22294",26,16,9,2005,2005-09-16,"8.7","10.2","11.8","17"
"22295",26,17,9,2005,2005-09-17,"3.5","9.4","10.8","15.4"
"22296",26,18,9,2005,2005-09-18,"0","3.6","9.7","16.8"
"22297",26,19,9,2005,2005-09-19,"0","4.2","10.8","19"
"22298",26,20,9,2005,2005-09-20,"0","7","12.4","19.6"
"22299",26,21,9,2005,2005-09-21,"0","10.4","13.1","18.4"
"22300",26,22,9,2005,2005-09-22,"0","7.6","13.3","21.4"
"22301",26,23,9,2005,2005-09-23,"0","7.6","13.8","21.8"
"22302",26,24,9,2005,2005-09-24,"0","8.2","14.7","23"
"22303",26,25,9,2005,2005-09-25,"0","7.8","14.4","23.2"
"22304",26,26,9,2005,2005-09-26,"0.7","9.4","16.3","24"
"22305",26,27,9,2005,2005-09-27,"0","11.4","15.8","21.2"
"22306",26,28,9,2005,2005-09-28,"4.2","9.6","12.8","15.4"
"22307",26,29,9,2005,2005-09-29,"3.9","8.2","10.6","14.2"
"22308",26,30,9,2005,2005-09-30,"1.6","8.6","10.3","12"
"22309",26,1,10,2005,2005-10-01,"0.1","5.8","10.3","15.6"
"22310",26,2,10,2005,2005-10-02,"0.8","8.2","10.3","12"
"22311",26,3,10,2005,2005-10-03,"0","9.6","12.4","17"
"22312",26,4,10,2005,2005-10-04,"0","10.6","14","19.6"
"22313",26,5,10,2005,2005-10-05,"0","8.4","12.9","20.6"
"22314",26,6,10,2005,2005-10-06,"0","7.4","12.5","20.8"
"22315",26,7,10,2005,2005-10-07,"0","7","12.5","20.2"
"22316",26,8,10,2005,2005-10-08,"0","7.6","12.8","20.4"
"22317",26,9,10,2005,2005-10-09,"0","5.2","11.3","19.6"
"22318",26,10,10,2005,2005-10-10,"0","5","10.6","19.8"
"22319",26,11,10,2005,2005-10-11,"0","5.6","11.5","19"
"22320",26,12,10,2005,2005-10-12,"0","5.2","10.9","18.6"
"22321",26,13,10,2005,2005-10-13,"0","4.4","9.9","16.8"
"22322",26,14,10,2005,2005-10-14,"0","5.6","10.2","16.8"
"22323",26,15,10,2005,2005-10-15,"0","5","9.3","14"
"22324",26,16,10,2005,2005-10-16,"0.2","2.4","8.2","13"
"22325",26,17,10,2005,2005-10-17,"0.1","7.6","9","11"
"22326",26,18,10,2005,2005-10-18,"0","6.8","7.5","12.4"
"22327",26,19,10,2005,2005-10-19,"0","-0.8","5","13.8"
"22328",26,20,10,2005,2005-10-20,"0","0","6.1","13.2"
"22329",26,21,10,2005,2005-10-21,"0","6.4","10.5","15.6"
"22330",26,22,10,2005,2005-10-22,"0","9.6","13.9","18.4"
"22331",26,23,10,2005,2005-10-23,"0","12.2","13.2","17.4"
"22332",26,24,10,2005,2005-10-24,"4","5.4","8.3","12.4"
"22333",26,25,10,2005,2005-10-25,"1.2","7.6","12.2","16.6"
"22334",26,26,10,2005,2005-10-26,"0","11.8","13.8","16.4"
"22335",26,27,10,2005,2005-10-27,"0","9","11.7","16"
"22336",26,28,10,2005,2005-10-28,"0","4.6","7.9","14"
"22337",26,29,10,2005,2005-10-29,"0","1","5.5","12.2"
"22338",26,30,10,2005,2005-10-30,"0","-1","5.6","13.2"
"22339",26,31,10,2005,2005-10-31,"0","0.2","5.3","12"
"22340",26,1,11,2005,2005-11-01,"0.4","-0.4","5.5","14.4"
"22341",26,2,11,2005,2005-11-02,"0.1","1.8","8.1","9.2"
"22342",26,3,11,2005,2005-11-03,"0","4.8","7.8","12.8"
"22343",26,4,11,2005,2005-11-04,"0","4.2","7.9","12.6"
"22344",26,5,11,2005,2005-11-05,"3","7.2","9.3","10"
"22345",26,6,11,2005,2005-11-06,"0","2.6","6.4","11.6"
"22346",26,7,11,2005,2005-11-07,"0","-0.4","6.2","11"
"22347",26,8,11,2005,2005-11-08,"0.1","6","7.9","12.8"
"22348",26,9,11,2005,2005-11-09,"0.2","1.4","3.5","9.6"
"22349",26,10,11,2005,2005-11-10,"0.1","0.6","3.7","6"
"22350",26,11,11,2005,2005-11-11,"0.2","6.4","8.1","10.4"
"22351",26,12,11,2005,2005-11-12,"0","4.6","8.5","12"
"22352",26,13,11,2005,2005-11-13,"0","-2.4","2.2","7.6"
"22353",26,14,11,2005,2005-11-14,"0","-1","3.9","8.2"
"22354",26,15,11,2005,2005-11-15,"2.6","1","4.1","8"
"22355",26,16,11,2005,2005-11-16,"2.1","1.2","3.4","5.6"
"22356",26,17,11,2005,2005-11-17,"0","0.2","1.2","4.4"
"22357",26,18,11,2005,2005-11-18,"3.1","-0.8","0.3","2.2"
"22358",26,19,11,2005,2005-11-19,"0","-1","0.1","2.2"
"22359",26,20,11,2005,2005-11-20,"1.6","-1.6","0.1","2.4"
"22360",26,21,11,2005,2005-11-21,"0","-0.8","0.6","3"
"22361",26,22,11,2005,2005-11-22,"0.1","-1.2","0.8","3"
"22362",26,23,11,2005,2005-11-23,"0.3","1.2","1.5","2.6"
"22363",26,24,11,2005,2005-11-24,"0","-3.8","-0.9","2.2"
"22364",26,25,11,2005,2005-11-25,"0","-6","-3.5","0.2"
"22365",26,26,11,2005,2005-11-26,"1.5","-5","-1.8","3"
"22366",26,27,11,2005,2005-11-27,"0","-3.4","-0.8","0.6"
"22367",26,28,11,2005,2005-11-28,"0","-5.4","-1.6","1.4"
"22368",26,29,11,2005,2005-11-29,"0","-4.6","-1.5","2.2"
"22369",26,30,11,2005,2005-11-30,"0","-3.8","-0.6","2"
"22370",26,1,12,2005,2005-12-01,"0","-2","0.2","4"
"22371",26,2,12,2005,2005-12-02,"0","-4.6","-1.3","0"
"22372",26,3,12,2005,2005-12-03,"6.8","-1","-0.5","0.8"
"22373",26,4,12,2005,2005-12-04,"2.4","-0.4","0.6","3.2"
"22374",26,5,12,2005,2005-12-05,"0.7","-0.2","1.6","4.4"
"22375",26,6,12,2005,2005-12-06,"8.5","-1.6","0.9","3.4"
"22376",26,7,12,2005,2005-12-07,"14.7","-0.2","1.7","3.4"
"22377",26,8,12,2005,2005-12-08,"2.4","1.4","2.1","3.4"
"22378",26,9,12,2005,2005-12-09,"0","0.4","1.1","3"
"22379",26,10,12,2005,2005-12-10,"0","-1.8","-0.5","1.4"
"22380",26,11,12,2005,2005-12-11,"1.3","-1.6","0.1","1.8"
"22381",26,12,12,2005,2005-12-12,"0.5","1","3.3","5.8"
"22382",26,13,12,2005,2005-12-13,"0.1","0.4","1.5","5.4"
"22383",26,14,12,2005,2005-12-14,"0.3","1.4","3.8","5"
"22384",26,15,12,2005,2005-12-15,"13.9","3.2","4.2","5.8"
"22385",26,16,12,2005,2005-12-16,"18.8","-0.2","1.6","4.8"
"22386",26,17,12,2005,2005-12-17,"0","-2.6","-1.5","1"
"22387",26,18,12,2005,2005-12-18,"3","-4","-2.5","0.4"
"22388",26,19,12,2005,2005-12-19,"0.5","-9","-4.2","-0.6"
"22389",26,20,12,2005,2005-12-20,"13.8","-1.8","1.3","4.2"
"22390",26,21,12,2005,2005-12-21,"3.6","-1.6","-1","2.4"
"22391",26,22,12,2005,2005-12-22,"0.8","-1.2","2.6","5.2"
"22392",26,23,12,2005,2005-12-23,"8.3","3","3","4.6"
"22393",26,24,12,2005,2005-12-24,"2.7","2.4","5.2","7.4"
"22394",26,25,12,2005,2005-12-25,"0","0","1.8","5.6"
"22395",26,26,12,2005,2005-12-26,"0","-2","-1.6","0.4"
"22396",26,27,12,2005,2005-12-27,"0","-4.6","-2.4","0.4"
"22397",26,28,12,2005,2005-12-28,"10.8","-5","-4","-1.4"
"22398",26,29,12,2005,2005-12-29,"0.5","-5","-4.1","-2.4"
"22399",26,30,12,2005,2005-12-30,"0","-11.2","-7","-2"
"22400",26,31,12,2005,2005-12-31,"0.5","-8","-4.4","-1.4"
"22401",26,1,1,2006,2006-01-01,"0","-1.6","1.4","3.4"
"22402",26,2,1,2006,2006-01-02,"0.1","-6","-2.3","-0.2"
"22403",26,3,1,2006,2006-01-03,"0.3","-1","1.3","2.2"
"22404",26,4,1,2006,2006-01-04,"0.3","0.4","0.7","2"
"22405",26,5,1,2006,2006-01-05,"0","-1.8","-0.7","0.8"
"22406",26,6,1,2006,2006-01-06,"0","-3.6","-2.5","-0.8"
"22407",26,7,1,2006,2006-01-07,"0","-5.8","-3.5","-1.4"
"22408",26,8,1,2006,2006-01-08,"0","-9","-6.5","-2.6"
"22409",26,9,1,2006,2006-01-09,"0","-9.8","-6.9","-1.4"
"22410",26,10,1,2006,2006-01-10,"0","-9","-5.9","-0.8"
"22411",26,11,1,2006,2006-01-11,"0.3","-7.8","-2.9","2.4"
"22412",26,12,1,2006,2006-01-12,"0.1","-2.4","1.1","2"
"22413",26,13,1,2006,2006-01-13,"0","-2.6","-1.3","2"
"22414",26,14,1,2006,2006-01-14,"0","-5.4","-4.5","-2.4"
"22415",26,15,1,2006,2006-01-15,"0","-7","-6.4","-4.2"
"22416",26,16,1,2006,2006-01-16,"0","-11.2","-8.6","-4.6"
"22417",26,17,1,2006,2006-01-17,"2.5","-11.4","-8.5","-4"
"22418",26,18,1,2006,2006-01-18,"0.4","-7","-4.8","-4.6"
"22419",26,19,1,2006,2006-01-19,"2.8","-8","-6.2","-4"
"22420",26,20,1,2006,2006-01-20,"10.2","-10.8","-9.2","-6.6"
"22421",26,21,1,2006,2006-01-21,"0.1","-11.8","-6.5","1"
"22422",26,22,1,2006,2006-01-22,"0","-22","-18.4","-11.6"
"22423",26,23,1,2006,2006-01-23,"0","-27.2","-22.1","-15.4"
"22424",26,24,1,2006,2006-01-24,"0","-23","-19.2","-12.4"
"22425",26,25,1,2006,2006-01-25,"0","-18.2","-11.6","-5.4"
"22426",26,26,1,2006,2006-01-26,"0","-15.6","-11.2","-5.6"
"22427",26,27,1,2006,2006-01-27,"0","-19.8","-14.5","-6.4"
"22428",26,28,1,2006,2006-01-28,"0","-20.8","-13.2","-3.8"
"22429",26,29,1,2006,2006-01-29,"0","-8.4","-5.3","0"
"22430",26,30,1,2006,2006-01-30,"0","-6.4","-1.2","1"
"22431",26,31,1,2006,2006-01-31,"0","-1.4","0.1","1.4"
"22432",26,1,2,2006,2006-02-01,"0","-2.6","-1.6","1"
"22433",26,2,2,2006,2006-02-02,"0","-8.4","-1.8","0"
"22434",26,3,2,2006,2006-02-03,"0","-1.2","-0.2","1"
"22435",26,4,2,2006,2006-02-04,"0","-9.2","-2.9","0.4"
"22436",26,5,2,2006,2006-02-05,"0","-15.8","-10.4","-3.8"
"22437",26,6,2,2006,2006-02-06,"8.8","-12","-8.6","-6.4"
"22438",26,7,2,2006,2006-02-07,"3.7","-6.6","0.4","3.4"
"22439",26,8,2,2006,2006-02-08,"3.5","1.8","2.3","3.6"
"22440",26,9,2,2006,2006-02-09,"1.9","0.2","1.3","3.4"
"22441",26,10,2,2006,2006-02-10,"0","-1.4","0.2","2.6"
"22442",26,11,2,2006,2006-02-11,"0","-0.4","0.3","2.6"
"22443",26,12,2,2006,2006-02-12,"0","-4","-2.4","0.6"
"22444",26,13,2,2006,2006-02-13,"0","-2","-1.3","1.2"
"22445",26,14,2,2006,2006-02-14,"0","-3.6","-1","2.6"
"22446",26,15,2,2006,2006-02-15,"2.7","-5.2","-2.1","1.2"
"22447",26,16,2,2006,2006-02-16,"0.2","0","0.5","3.8"
"22448",26,17,2,2006,2006-02-17,"3.5","0.2","1","3.8"
"22449",26,18,2,2006,2006-02-18,"0.3","-1","1.7","8"
"22450",26,19,2,2006,2006-02-19,"0","1","3.4","6.6"
"22451",26,20,2,2006,2006-02-20,"0","-3.4","0.9","4.8"
"22452",26,21,2,2006,2006-02-21,"1.8","0.2","1.1","2.2"
"22453",26,22,2,2006,2006-02-22,"0","-1.2","0.2","2"
"22454",26,23,2,2006,2006-02-23,"0","-4.2","-2","-0.6"
"22455",26,24,2,2006,2006-02-24,"0","-6.2","-2.1","2.8"
"22456",26,25,2,2006,2006-02-25,"0","-2.8","-2.2","1.8"
"22457",26,26,2,2006,2006-02-26,"0.4","-3.4","-2","1.4"
"22458",26,27,2,2006,2006-02-27,"0","-8.8","-3.6","1.2"
"22459",26,28,2,2006,2006-02-28,"0","-7.6","-3","1.2"
"22460",26,1,3,2006,2006-03-01,"1.6","-4.6","-2.2","1"
"22461",26,2,3,2006,2006-03-02,"0","-2.8","-3.2","0.8"
"22462",26,3,3,2006,2006-03-03,"0","-6.6","-1.9","3"
"22463",26,4,3,2006,2006-03-04,"0","-5","-1.6","2.2"
"22464",26,5,3,2006,2006-03-05,"1.6","-5.4","-1.7","3"
"22465",26,6,3,2006,2006-03-06,"0","-8.6","-2.6","1.2"
"22466",26,7,3,2006,2006-03-07,"0","-1.2","-1.5","2.8"
"22467",26,8,3,2006,2006-03-08,"0","-6.6","-3.2","0.8"
"22468",26,9,3,2006,2006-03-09,"2.5","-6","-2.3","2.4"
"22469",26,10,3,2006,2006-03-10,"1.9","-2.2","-1","1"
"22470",26,11,3,2006,2006-03-11,"0.8","-4.6","-2.7","-0.2"
"22471",26,12,3,2006,2006-03-12,"0","-5","-3.8","0"
"22472",26,13,3,2006,2006-03-13,"0","-8.6","-4.3","1"
"22473",26,14,3,2006,2006-03-14,"0.6","-3.6","-1.9","0.4"
"22474",26,15,3,2006,2006-03-15,"0","-2.2","0.1","2.4"
"22475",26,16,3,2006,2006-03-16,"0","-1.6","0.8","4"
"22476",26,17,3,2006,2006-03-17,"0","-0.4","1.8","4.6"
"22477",26,18,3,2006,2006-03-18,"0","-1.4","-0.3","3"
"22478",26,19,3,2006,2006-03-19,"0","-2","-0.3","3.2"
"22479",26,20,3,2006,2006-03-20,"0","0","1.6","3.6"
"22480",26,21,3,2006,2006-03-21,"0","-1.2","0.6","5"
"22481",26,22,3,2006,2006-03-22,"0","-2","1","5"
"22482",26,23,3,2006,2006-03-23,"0","-4.6","-0.3","6"
"22483",26,24,3,2006,2006-03-24,"0","-3.8","0.7","6.8"
"22484",26,25,3,2006,2006-03-25,"4.1","-1.6","1.2","5"
"22485",26,26,3,2006,2006-03-26,"7.8","0.6","4","9.2"
"22486",26,27,3,2006,2006-03-27,"3.5","5.8","8.3","12.6"
"22487",26,28,3,2006,2006-03-28,"0","7","10.2","14.8"
"22488",26,29,3,2006,2006-03-29,"0.2","1.4","6.4","12.4"
"22489",26,30,3,2006,2006-03-30,"0","3.4","7.9","13.8"
"22490",26,31,3,2006,2006-03-31,"12.2","8.4","10.2","15.2"
"22491",26,1,4,2006,2006-04-01,"0.6","5.8","10.3","15.2"
"22492",26,2,4,2006,2006-04-02,"0","6.8","10.1","15.8"
"22493",26,3,4,2006,2006-04-03,"2.7","4.6","9.2","14.6"
"22494",26,4,4,2006,2006-04-04,"1.7","2.2","4.7","9.8"
"22495",26,5,4,2006,2006-04-05,"0","-0.8","2.6","8.6"
"22496",26,6,4,2006,2006-04-06,"0","-0.8","2.7","7.8"
"22497",26,7,4,2006,2006-04-07,"0","-0.4","5.2","12.2"
"22498",26,8,4,2006,2006-04-08,"0","1","7.4","15"
"22499",26,9,4,2006,2006-04-09,"0","2.4","7.6","12.8"
"22500",26,10,4,2006,2006-04-10,"0","0.8","5.4","10.2"
"22501",26,11,4,2006,2006-04-11,"0","1.4","5.8","10.8"
"22502",26,12,4,2006,2006-04-12,"0","0","5.7","10.4"
"22503",26,13,4,2006,2006-04-13,"2.9","4.4","7.7","13"
"22504",26,14,4,2006,2006-04-14,"5.2","5","6.2","11.2"
"22505",26,15,4,2006,2006-04-15,"0","3.2","6.9","12.6"
"22506",26,16,4,2006,2006-04-16,"2.7","5.2","8.9","11.4"
"22507",26,17,4,2006,2006-04-17,"0","8","10.6","15"
"22508",26,18,4,2006,2006-04-18,"0","6","10.2","14.8"
"22509",26,19,4,2006,2006-04-19,"0","6.4","10.9","15.2"
"22510",26,20,4,2006,2006-04-20,"0","6","10.8","17.2"
"22511",26,21,4,2006,2006-04-21,"3.5","5","13.3","20"
"22512",26,22,4,2006,2006-04-22,"0.3","8.2","13.1","19"
"22513",26,23,4,2006,2006-04-23,"5","7.8","11.7","18.2"
"22514",26,24,4,2006,2006-04-24,"0","6.4","11.5","15"
"22515",26,25,4,2006,2006-04-25,"0","4.4","12.1","19.2"
"22516",26,26,4,2006,2006-04-26,"0","7","14","21.4"
"22517",26,27,4,2006,2006-04-27,"4.6","6.6","13.8","20.6"
"22518",26,28,4,2006,2006-04-28,"7.5","7.6","9.8","16.4"
"22519",26,29,4,2006,2006-04-29,"1.2","6.2","7.1","9.2"
"22520",26,30,4,2006,2006-04-30,"9.3","5.2","6.6","9.8"
"22521",26,1,5,2006,2006-05-01,"5.6","6.2","7.3","9.2"
"22522",26,2,5,2006,2006-05-02,"1.9","2.8","9","16.2"
"22523",26,3,5,2006,2006-05-03,"0","5.6","13","21"
"22524",26,4,5,2006,2006-05-04,"0","7.6","14.9","21.4"
"22525",26,5,5,2006,2006-05-05,"0","7.8","15","22.4"
"22526",26,6,5,2006,2006-05-06,"0","7.8","14.7","23.4"
"22527",26,7,5,2006,2006-05-07,"0","7.6","15.1","24.4"
"22528",26,8,5,2006,2006-05-08,"0","8.4","15.6","24"
"22529",26,9,5,2006,2006-05-09,"0","9.4","16.8","23"
"22530",26,10,5,2006,2006-05-10,"0","8.2","14.7","19.8"
"22531",26,11,5,2006,2006-05-11,"0","5","14.3","22"
"22532",26,12,5,2006,2006-05-12,"0.6","11.6","18.4","25"
"22533",26,13,5,2006,2006-05-13,"0.5","11","18.5","26.2"
"22534",26,14,5,2006,2006-05-14,"0","10.6","14.3","18.8"
"22535",26,15,5,2006,2006-05-15,"0","3.4","11.8","18.2"
"22536",26,16,5,2006,2006-05-16,"0.9","9.8","15.2","23"
"22537",26,17,5,2006,2006-05-17,"0","10.6","14.2","17.4"
"22538",26,18,5,2006,2006-05-18,"0.8","6.2","13.2","19"
"22539",26,19,5,2006,2006-05-19,"1.1","10.4","15","19.4"
"22540",26,20,5,2006,2006-05-20,"5.7","9.8","14.5","21.2"
"22541",26,21,5,2006,2006-05-21,"0","8.8","12.2","16"
"22542",26,22,5,2006,2006-05-22,"0","8.8","17.3","25"
"22543",26,23,5,2006,2006-05-23,"0","13.8","16.4","21"
"22544",26,24,5,2006,2006-05-24,"0","7.4","13.2","18.6"
"22545",26,25,5,2006,2006-05-25,"3.1","6.6","11.3","15.6"
"22546",26,26,5,2006,2006-05-26,"0","8.8","11.6","15"
"22547",26,27,5,2006,2006-05-27,"6.5","7.4","12.4","15.6"
"22548",26,28,5,2006,2006-05-28,"5.2","10.2","12.1","15.6"
"22549",26,29,5,2006,2006-05-29,"0.3","8.6","11.6","16.4"
"22550",26,30,5,2006,2006-05-30,"0","7","10.7","15.2"
"22551",26,31,5,2006,2006-05-31,"9.2","6","10.2","14.8"
"22552",26,1,6,2006,2006-06-01,"0","6.2","10.2","14.6"
"22553",26,2,6,2006,2006-06-02,"0","3.2","12.7","19.8"
"22554",26,3,6,2006,2006-06-03,"1.8","7.4","17.7","20.2"
"22555",26,4,6,2006,2006-06-04,"1.7","10.4","11.6","14.2"
"22556",26,5,6,2006,2006-06-05,"0.3","7.8","10.8","16"
"22557",26,6,6,2006,2006-06-06,"0","7","12.4","17.2"
"22558",26,7,6,2006,2006-06-07,"0","4.8","12.6","19.2"
"22559",26,8,6,2006,2006-06-08,"0","5.6","15.4","21"
"22560",26,9,6,2006,2006-06-09,"0","9.4","17.2","22"
"22561",26,10,6,2006,2006-06-10,"0","12.2","17.2","22.4"
"22562",26,11,6,2006,2006-06-11,"0","8.2","20.3","28.2"
"22563",26,12,6,2006,2006-06-12,"0","11.2","22.4","29.2"
"22564",26,13,6,2006,2006-06-13,"0","14","22.1","29"
"22565",26,14,6,2006,2006-06-14,"0","10.6","21.8","28.8"
"22566",26,15,6,2006,2006-06-15,"0","14.4","22.2","29.2"
"22567",26,16,6,2006,2006-06-16,"0","15.8","23","28.8"
"22568",26,17,6,2006,2006-06-17,"0","17.4","20.3","26.2"
"22569",26,18,6,2006,2006-06-18,"0","13.4","16.9","21.2"
"22570",26,19,6,2006,2006-06-19,"0","10.4","20.8","28.8"
"22571",26,20,6,2006,2006-06-20,"0","17.4","24.1","30"
"22572",26,21,6,2006,2006-06-21,"1.7","19.6","24.5","32"
"22573",26,22,6,2006,2006-06-22,"0","18.2","22.6","28.8"
"22574",26,23,6,2006,2006-06-23,"0","14.6","20.1","24.6"
"22575",26,24,6,2006,2006-06-24,"0","14","20.9","26.2"
"22576",26,25,6,2006,2006-06-25,"0","14.4","24.5","31"
"22577",26,26,6,2006,2006-06-26,"0","21","26.5","32.2"
"22578",26,27,6,2006,2006-06-27,"2.2","17.4","24.6","30.2"
"22579",26,28,6,2006,2006-06-28,"0","16.2","21.2","28.8"
"22580",26,29,6,2006,2006-06-29,"0","12.6","18.5","24.2"
"22581",26,30,6,2006,2006-06-30,"0","11.2","18.3","23.2"
"22582",26,1,7,2006,2006-07-01,"0","14.8","22","28.8"
"22583",26,2,7,2006,2006-07-02,"0","12.4","21.8","28.8"
"22584",26,3,7,2006,2006-07-03,"0","12.6","22.3","28.2"
"22585",26,4,7,2006,2006-07-04,"0","12","23.6","30"
"22586",26,5,7,2006,2006-07-05,"0","13","24.1","31.6"
"22587",26,6,7,2006,2006-07-06,"0","15","25.3","33"
"22588",26,7,7,2006,2006-07-07,"0.8","18.2","27","33.6"
"22589",26,8,7,2006,2006-07-08,"0","19.2","24.3","32.8"
"22590",26,9,7,2006,2006-07-09,"0","17.2","25.2","30.8"
"22591",26,10,7,2006,2006-07-10,"0","17.4","26.4","34"
"22592",26,11,7,2006,2006-07-11,"0","18","26.9","33.8"
"22593",26,12,7,2006,2006-07-12,"0","22","27.3","31.2"
"22594",26,13,7,2006,2006-07-13,"3.2","18.8","26.8","34"
"22595",26,14,7,2006,2006-07-14,"1.7","16.2","20.8","27.4"
"22596",26,15,7,2006,2006-07-15,"0","12.2","19.8","24.8"
"22597",26,16,7,2006,2006-07-16,"0","10.2","19.4","24.2"
"22598",26,17,7,2006,2006-07-17,"0","10.2","19.4","28.2"
"22599",26,18,7,2006,2006-07-18,"0","12.4","25","32.2"
"22600",26,19,7,2006,2006-07-19,"0","14.6","25.6","31.4"
"22601",26,20,7,2006,2006-07-20,"0","17.6","26.9","35.6"
"22602",26,21,7,2006,2006-07-21,"0","18.4","27.9","35"
"22603",26,22,7,2006,2006-07-22,"0","18","25.2","31.2"
"22604",26,23,7,2006,2006-07-23,"0.1","17.2","25.8","33.6"
"22605",26,24,7,2006,2006-07-24,"0","21","26.8","32.6"
"22606",26,25,7,2006,2006-07-25,"0","15.4","26.1","31.6"
"22607",26,26,7,2006,2006-07-26,"0","18.2","25.8","33"
"22608",26,27,7,2006,2006-07-27,"0","16.4","26.8","33.2"
"22609",26,28,7,2006,2006-07-28,"0.3","17.6","25.8","33.6"
"22610",26,29,7,2006,2006-07-29,"0.5","20","23","27"
"22611",26,30,7,2006,2006-07-30,"0","17","22.6","31"
"22612",26,31,7,2006,2006-07-31,"3.3","17.2","22.8","28.8"
"22613",26,1,8,2006,2006-08-01,"2.7","18.4","22.3","27"
"22614",26,2,8,2006,2006-08-02,"0","16.8","19.2","25"
"22615",26,3,8,2006,2006-08-03,"0","12.2","18.3","25.4"
"22616",26,4,8,2006,2006-08-04,"28.2","15.2","16.8","23.6"
"22617",26,5,8,2006,2006-08-05,"10.6","14.6","15.7","19"
"22618",26,6,8,2006,2006-08-06,"36.6","16.2","16.7","20.2"
"22619",26,7,8,2006,2006-08-07,"17.6","17.4","17.3","20.2"
"22620",26,8,8,2006,2006-08-08,"0","17.2","19.4","23.8"
"22621",26,9,8,2006,2006-08-09,"1.6","14","18.2","23.4"
"22622",26,10,8,2006,2006-08-10,"0","15","18.1","22.6"
"22623",26,11,8,2006,2006-08-11,"1.1","14.4","15.9","19.8"
"22624",26,12,8,2006,2006-08-12,"0","9.8","16.1","21"
"22625",26,13,8,2006,2006-08-13,"13.6","14.2","15.5","18.6"
"22626",26,14,8,2006,2006-08-14,"0","9.8","15.9","21"
"22627",26,15,8,2006,2006-08-15,"0","13","15.7","20.4"
"22628",26,16,8,2006,2006-08-16,"0","11.8","18.3","24.8"
"22629",26,17,8,2006,2006-08-17,"0","15","21.8","28.2"
"22630",26,18,8,2006,2006-08-18,"0","16.4","22.1","29"
"22631",26,19,8,2006,2006-08-19,"0","16.6","21.5","27.6"
"22632",26,20,8,2006,2006-08-20,"0","16.2","20.7","25.4"
"22633",26,21,8,2006,2006-08-21,"0.8","13.8","17.9","22.2"
"22634",26,22,8,2006,2006-08-22,"3.3","13.2","16.6","22"
"22635",26,23,8,2006,2006-08-23,"27.4","14.6","15.6","19.2"
"22636",26,24,8,2006,2006-08-24,"0","12.2","17","21.6"
"22637",26,25,8,2006,2006-08-25,"0","11","15.8","19"
"22638",26,26,8,2006,2006-08-26,"0","11","15.9","21.8"
"22639",26,27,8,2006,2006-08-27,"18.5","12.6","15.5","20.2"
"22640",26,28,8,2006,2006-08-28,"10.7","13.2","15.4","20"
"22641",26,29,8,2006,2006-08-29,"0.5","12.4","13.5","16.2"
"22642",26,30,8,2006,2006-08-30,"15.2","11.2","12.7","14.8"
"22643",26,31,8,2006,2006-08-31,"0.3","13.6","15.5","18"
"22644",26,1,9,2006,2006-09-01,"4.2","11.4","14.2","17"
"22645",26,2,9,2006,2006-09-02,"0","14.4","17.8","24.2"
"22646",26,3,9,2006,2006-09-03,"7.9","16.2","18.2","21.8"
"22647",26,4,9,2006,2006-09-04,"0","17.2","18.2","20.4"
"22648",26,5,9,2006,2006-09-05,"0","13","16","19.2"
"22649",26,6,9,2006,2006-09-06,"0","10.2","16","21.8"
"22650",26,7,9,2006,2006-09-07,"7.2","15.4","20.6","27.4"
"22651",26,8,9,2006,2006-09-08,"2","12.2","13.9","23.8"
"22652",26,9,9,2006,2006-09-09,"0","8.4","13.2","18.6"
"22653",26,10,9,2006,2006-09-10,"0","9","14.9","21"
"22654",26,11,9,2006,2006-09-11,"0","9.6","16.3","24"
"22655",26,12,9,2006,2006-09-12,"0","8.4","16.8","25"
"22656",26,13,9,2006,2006-09-13,"0","11.2","16.9","25"
"22657",26,14,9,2006,2006-09-14,"0","10.8","16.6","24.8"
"22658",26,15,9,2006,2006-09-15,"0","11","17.5","25.4"
"22659",26,16,9,2006,2006-09-16,"0","13.4","18.4","24.4"
"22660",26,17,9,2006,2006-09-17,"0","12.6","18","24.8"
"22661",26,18,9,2006,2006-09-18,"0","12.2","18.1","25.6"
